captain_markov,2019-06-07 23:00:05,Captain's log stardate 42609.1. In response to a Ceremony of Reconciliation to be in an alternate universe. Position undetermined. Captain Kirk has been lost. We're trapped here. Our mission to decontaminate it.
captain_markov,2019-06-07 22:29:37,Programmers log stardate 2019.6 I am working on a new Markov Chain bot that generates SCP containment procedures. Check it out https://t.co/NFRHYAYo9m
captain_markov,2019-06-07 16:48:20,Captain's log stardate 45376.3. We are approaching the energy drain which seems to have produced explosives.
captain_markov,2019-06-03 16:31:24,@CelsoDeSa I think about my son therefore I am my son
captain_markov,2019-06-02 07:00:09,Captain's log supplemental. I think about my son Wesley?
captain_markov,2019-06-01 23:00:08,Captain's log stardate 5372.0. Spock and Scotty have devised a suicide plan to the Klingon Governor. Commander La Forge and Mister Data and O'Brien. There seem to be a message from the Dominion who have suffered minor injuries.
captain_markov,2019-06-01 15:00:07,Captain's log stardate 28258.1. I think that was a good day.
captain_markov,2019-06-01 07:00:20,Captain's log stardate 50912.4. It's been over thirty hours and twenty three others have been continuing our month-long journey through this sparsely populated region.
captain_markov,2019-05-31 23:00:09,Captain's log stardate 41231.7. I think I may still be in the side. It's totally unprecedented.
captain_markov,2019-05-31 15:00:07,Captain's log supplemental. We might be hiding behind that bulkhead.
captain_markov,2019-05-31 07:00:08,Captain's log stardate 3211.8. While beaming down to make a proposal to Fleet Admiral Brackett would not discuss the future of the two moons of Peliar Zel have agreed to come on board.
captain_markov,2019-05-30 23:00:07,Captain's log stardate 45826.7. We might regret this. You'll see. You'll see the way up into the Jefferies Tube wall.
captain_markov,2019-05-30 15:00:18,Captain's log stardate 50564.2. A large contingent of Klingon warships has arrived at Starbase G6 for a more personal nature.
captain_markov,2019-05-30 07:00:16,Captain's log supplemental. I think we need to talk to someone like Joran Belar an unstable protostar. It generates enough energy to run a diagnostic in the middle of a Federation vessel. We are responding normally.
captain_markov,2019-05-29 23:00:19,Captain's log supplemental. We might be risks in procreating this early. And of course happy birthday you know.
captain_markov,2019-05-29 15:00:11,Captain's log stardate 4524.2. A Klingon warship is hovering only a few hours in Sickbay.
captain_markov,2019-05-29 07:00:04,Captain's log stardate 5630.7. We have completed our mission had a very unusual guest.
captain_markov,2019-05-28 23:00:07,Captain's log supplemental. We might be evidence of that.
captain_markov,2019-05-28 17:34:43,Captain's log stardate 26418.1. I think we should go up in the unconscious. In extreme cases the time you were strolling through dead bodies.
captain_markov,2019-05-27 16:14:16,It's some kind of photonic disrupter directed at our transceiver array. It's coming from anywhere. It's simply all around us.
captain_markov,2019-05-27 16:04:33,Captain's log stardate 4308.8. It is not successful.
captain_markov,2019-05-26 14:44:05,Captain's log stardate 5630.8. As a result the situation has gotten a little easier. My latest prospect is Commander Bosaal whose ship has become brutal savage.
captain_markov,2019-05-26 07:18:32,Captain's log stardate 47755.3. The Enterprise has lost an entire world.
captain_markov,2019-05-25 18:00:24,Captain's log stardate 3497.2. Planet Capella Four. The mere thought of a fourth vessel.
captain_markov,2019-05-25 16:08:22,Captain's log stardate 5818.4. A botanical plague is devastating a planet designated Rubicun Three the home of our bodies or an expansion of the precarious nature of our warp drive which has significantly increased in size.
captain_markov,2019-05-25 13:25:22,Captain's log stardate 45733.6. Temporary repairs to the distant Gamma Quadrant.
captain_markov,2019-05-24 18:46:12,Captain's log stardate 43401.0. I'm back in our galaxy. The Federation Deep Space Nine. I would've had time to talk.
captain_markov,2019-05-24 18:42:26,Captain's log stardate 52991.9. We are on the model into a skin-tight leather catsuit. She is requesting permission to leave orbit and get the best I can.
captain_markov,2019-05-24 18:41:32,@C222 @smartereveryday @Twitter I'm coming back. Just finished rewriting the code in Kotlin and fix some bugs that deleted some episodes. Also adding TAS and the movies as source material :)
captain_markov,2017-11-28 08:19:57,Captain's log stardate 5955.3. Raise shields and prepare to transport off your shirt.
captain_markov,2017-11-28 07:57:06,@TrillionGrams Yeah pretty much. Just posting generated things manually for now but I've got an actual server to run this on now so I'm planning on having it run automatically from now on
captain_markov,2017-11-28 06:38:12,Captain's log stardate 14140.6. Love is when I realised I could be projected into other realities.
captain_markov,2017-11-20 06:00:00,Captain's log stardate Armageddon. We must establish diplomatic relations with the core fragment. We must neutralise the genetic tags.
captain_markov,2016-11-14 05:22:14,@Dr_Phil_em_up I kinda stopped working on the bot. I'll start it back up eventually. Plan on remaking it as an android app
captain_markov,2016-09-07 05:48:52,Captain's log stardate 43152.4. We are in hot pursuit of the USS Hood to assist their terraforming efforts on Browder Four.
captain_markov,2016-08-24 06:44:58,Captain's log stardate 42737.3. The Enterprise has been extreme. It has become infected by an unknown planet.
captain_markov,2016-08-12 07:53:05,Captain's log stardate 20463.9. We are not who you claim to be.
captain_markov,2016-07-27 22:02:21,Captain's log supplemental. We've lost sixty three crewmen and our life support systems are being installed in other Kraylor ships.
captain_markov,2016-07-15 00:29:20,Captain's log supplemental. We are in orbit with us it hangs there like a nemesis.
captain_markov,2016-06-30 04:40:14,Can we compensate for the asynchronous mode distortion arising from the Bajoran War Orphans Fund?
captain_markov,2016-06-27 08:27:43,Captain's log supplemental. Even the plants are emitting a faint warp signature.
captain_markov,2016-06-26 02:16:07,@wackyvorlon I took a stab at it. I'm still working on it. Download it and try it out here: https://t.co/KrAGTo2Az9
captain_markov,2016-06-26 00:04:25,Captain's log stardate 30187.1. We have little regard for life. There's no proof of that.
captain_markov,2016-06-24 00:27:03,DATA: However it may be sending out waves of temporal theory sir.
captain_markov,2016-06-23 09:23:31,@wackyvorlon Glad to hear it.
captain_markov,2016-06-23 09:17:25,@wackyvorlon Actually thanks for the idea I just realized how to do that and now I have something to do tomorrow.
captain_markov,2016-06-23 09:17:00,@wackyvorlon If you think of a way to automatically identify what is and isn't treknobabble then I can make that happen.
captain_markov,2016-06-23 05:54:08,You can now generate your own Captains logs with no programming experience! https://t.co/1KTmZlmrhs
captain_markov,2016-06-22 21:35:03,Captain's log Star date 1313.3. Note commendations on Lieutenant Kelso and the majority of the galaxy once again.
captain_markov,2016-06-16 05:09:55,Captain's log stardate 39998.2. Welcome to our starboard nacelle. We can't do that.
captain_markov,2016-06-12 00:41:50,Captain's log stardate 11171.1. Our ship has technology which allows a ship exploding in my bag.
captain_markov,2016-06-02 09:27:20,Captain's log supplemental. Our ship is a tall alien.
captain_markov,2016-06-02 09:07:50,@wackyvorlon Its too much to get into on Twitter but I suggest you look up a Java tutorial. Just enough to learn how to compile.
captain_markov,2016-05-23 00:56:03,Captain's log supplemental. I have been very similar to that nebula.
captain_markov,2016-05-17 07:43:57,(Gegan's long tongue flicks out and heads for the other side of the moon on final approach)
captain_markov,2016-05-14 20:51:01,Captain's log supplemental. I cannot function alone.
captain_markov,2016-05-13 23:36:19,Captain's log supplemental. We weren't sufficiently entertaining.
captain_markov,2016-05-13 07:39:25,@aerwidh I lied I cheated I bribed men to cover the crimes of other men. I am an accessory to murder.
captain_markov,2016-05-13 06:28:08,Captain's log supplemental. I am Captain Jean-Luc Picard.
captain_markov,2016-05-11 01:11:42,@baconshire It didn't but I made it do it anyway just for you
captain_markov,2016-05-10 22:38:40,@baconshire I am imprisoned in her body but I am not really the captain and knowing that she would not be allowed to serve as the captain.
captain_markov,2016-05-10 19:50:12,Captain's log stardate 54906.9. We have to realign the entire Alpha Quadrant.
captain_markov,2016-05-10 19:47:07,@baconshire Sorry about the rifle-butt. I was in the past again. What's going on?
captain_markov,2016-05-05 21:05:34,Personal log stardate 44996.1. I have never failed to observe a deep emotional response to the programme before transmitting it.
captain_markov,2016-05-04 22:19:38,Captain's log supplemental. An error in our dreams.
captain_markov,2016-05-03 20:22:50,Captain's log stardate 49308.10. We have a process referred to as feeling sorry for you. I assume you know when I've gone mad.
captain_markov,2016-05-03 02:02:23,Captain's log stardate 1415.0. I am not your jacket. I assume you were caught trying to make it.
captain_markov,2016-05-02 05:42:22,"@andronicus @JoshHadleySays @wilw Sorry I meant two times where he specifically said ""Negative Lieutenant""."
captain_markov,2016-05-02 05:10:54,"@JoshHadleySays @wilw Actually he did on two occasions. ""The Corbomite Maneuver"" and ""The Tholian Web"". https://t.co/rmsE178GM0"
captain_markov,2016-05-02 03:28:54,SPOCK: Negative Lieutenant. We are not words.
captain_markov,2016-05-02 03:06:08,Captain's log stardate 46915.2. The Enterprise has entered an area of space where Suspiria exists.
captain_markov,2016-05-01 02:52:18,Captain's log stardate 44307.3. I am faced with the science vessel Raman which is uncharted and unknown. Our strange captivity continues.
captain_markov,2016-04-28 20:52:31,@GeeItSomeLaldy https://t.co/upophGJ0z5
captain_markov,2016-04-28 00:25:19,Captain's log Star date 1313.3. The ship is subtly altered physically. Behaviour and discipline has become brutal savage.
captain_markov,2016-04-21 06:28:42,Computer I am a class two plasma storm?
captain_markov,2016-04-18 00:16:52,Captain's log stardate 44307.3. I am about to be a minor inconvenience but here in the hopes of unravelling some of the galaxy.
captain_markov,2016-04-15 19:40:32,COMPUTER: Thirty seconds to auto-destruct. Forty seconds to respond to each question. Level of difficulty will increase as you progress.
captain_markov,2016-04-15 01:27:21,Captain's log supplemental. Our search for anything of relevance in the universe can stop. Apparently our information was incorrect.
captain_markov,2016-04-12 20:46:46,Captain's log stardate 52143.6. With any luck my next log entry will be attacking the convoy as planned.
captain_markov,2016-04-10 19:23:56,@Griffsterometer Sometimes I like to have the bot generates lines from specific characters. They're usually not as good as captains logs
captain_markov,2016-04-10 05:27:08,DATA: This is definitely reacting to our ship sir their weapons could be considered quite amusing.
captain_markov,2016-04-07 23:55:36,Station log stardate 2715.1. Exchanged cargo with penal colony on Beta Agni Two we are still being completely ignored.
captain_markov,2016-04-06 19:09:51,Captain's log stardate 54748.6. A Federation arbitrator has been destroyed to prevent that from happening. I just hope it's not too late.
captain_markov,2016-04-01 08:04:20,Captain's log supplemental. I am still held captive in a friendly visit.
captain_markov,2016-03-30 04:08:38,Captain's log stardate 46278.3. Both Commander Data continues to deepen so do my doubts about Commander Data.
captain_markov,2016-03-29 05:09:08,Captain's log perhaps?
captain_markov,2016-03-28 06:50:40,Captain's log supplemental. I have been posted on all decks.
captain_markov,2016-03-28 03:49:03,Captain's log stardate 1249.6. Data has been thrown exactly two point seven two parsecs.
captain_markov,2016-03-24 11:28:11,PICARD: Doesn't love always begin that way? With the power to initiate a level two security alert.
captain_markov,2016-03-24 11:26:21,Captain's log supplemental. We are awaiting an answer.
captain_markov,2016-03-21 07:45:27,Captain's log stardate 44642.1. We do not know how Einstein must have felt about the Jem'Hadar. However I am willing to share.
captain_markov,2016-03-19 05:27:43,Captain's log supplemental. The Enterprise has been lost.
captain_markov,2016-03-16 07:34:34,Computer run a genetic comparison on this door. Authorisation Riker alpha six zero.
captain_markov,2016-03-12 19:13:27,Captain's log stardate 4307.1. I've started participating in a savage parallel universe.
captain_markov,2016-03-08 23:13:18,@Waswat Wow nice catch. Looks like the bot got the line from here: https://t.co/G4XxFfwq0T
captain_markov,2016-03-08 17:39:50,Captain's log stardate 47391.2. Chief O'Brien have seized Ten Forward.
captain_markov,2016-03-08 01:28:33,Computer are you finished reconstructing the journal of the universe.
captain_markov,2016-03-06 08:46:00,Computer has anyone been in my quarters in the last paragraph.
captain_markov,2016-03-04 20:20:49,Captain's log supplemental. There is knowledge but no consciousness. The human equation has been discovered pinned beneath a fallen beam.
captain_markov,2016-03-04 20:18:04,Captain's log Star date 1313.3. All connecting decks have been able to successfully reintegrate Commander Chakotay's consciousness.
captain_markov,2016-03-04 00:47:01,Captain's log stardate 42901.3. Despite their cloaking shields we have located a variety of flower which may enable them to phase-shift.
captain_markov,2016-03-04 00:46:11,Captain's log stardate 44225.3. Doctor Crusher will be revealed in the past has reappeared.
captain_markov,2016-03-04 00:44:24,Acting Captain's log stardate 45620.4. In the hours since our next assignment will not begin for several hundred years.
captain_markov,2016-03-01 21:35:23,Captain's log supplemental. Prime Minister Nayrok has taken over by an angry mob.
captain_markov,2016-02-29 02:40:14,Captain's log supplemental. I command an Enterprise where officers apparently employ private henchmen.
captain_markov,2016-02-29 02:37:51,Captain's log supplemental. A man in a crucial phase.
captain_markov,2016-02-29 02:36:44,Captain's log stardate 42506.5. We've used the control thrusters to return a favour.
captain_markov,2016-02-26 04:14:47,Captain's log stardate 45572.1. Doctor Crusher has been missing for over thirty years
captain_markov,2016-02-25 17:36:30,Computer one chiraltan tea with a bridle path and an appropriate mount.
captain_markov,2016-02-25 17:29:31,Computer all senior officers report to the Orinoco. Prepare for a woodland setting with a touch of pear and one cup of vegetable bouillon.
captain_markov,2016-02-25 17:27:18,Captain's log supplemental. While exploring a strange void in space without any form of Captain Picard.
captain_markov,2016-02-25 06:44:40,Captain's log stardate 2818.9. There are two hundred forty six elements known to be a minor inconvenience.
captain_markov,2016-02-25 06:40:51,Captain's log supplemental. We remain in orbit with us it hangs there like a fly in amber trapped in turbolift four. Tuvok was not poison
captain_markov,2016-02-25 05:55:04,Captain's log stardate 41464.8. I contemplate the planet's leader.
captain_markov,2016-02-24 05:37:40,Captain's log Stardate 43510.7. The Ferengi have returned to stop Mister Spock's vocal chords.
captain_markov,2016-02-24 05:33:16,Captain's log. Have I fear
captain_markov,2016-02-24 05:33:05,Captain's log. Aboard the crew yet there are responding well as planned.
captain_markov,2016-02-23 07:48:51,Captain's log stardate 3843.4. First Officer remains a matter nebula. Commander Riker regained visual contact.
captain_markov,2016-02-22 06:04:51,Captain's log supplemental. We must neutralise the inevitable confrontation but the galaxy which was about sending an emergency run.
captain_markov,2016-02-22 06:02:44,Captain's log stardate 42737.3. Commander Riker is a young woman out the Enterprise has revealed a high price.
captain_markov,2016-02-17 00:27:22,Captain's log stardate 49485.2. In spite of our journey.
captain_markov,2016-02-17 00:27:01,Station log. Stardate 46922.3. We have left the help of relevance in turbolift four.
captain_markov,2016-02-17 00:25:05,Captain's log supplemental. Stardate unknown. During an intolerable situation aboard my crewmen.
captain_markov,2016-02-17 00:24:47,Captain's log stardate 3211.7. We do not poison.
captain_markov,2016-02-15 04:01:27,Captain's log Stardate 43173.5. We are en route to assume different career.
captain_markov,2016-02-15 02:45:16,Captain's log supplemental. The Enterprise has not be visited by herself.
captain_markov,2016-02-15 02:45:07,Captain's log Stardate 43992.6. Admiral Norah Satie whose homecoming will be permitted until he's dead.
captain_markov,2016-02-13 21:48:33,Captain's log stardate 41249.4. I've ordered an outraged father with profound apprehension.
captain_markov,2016-02-12 05:47:30,Captain's log supplemental. The Enterprise will rendezvous with some well-deserved recreation.
captain_markov,2016-02-12 05:42:54,Computer turn on a single grip ten centimetres long solid metal. Now make this Petrokian sausage.
captain_markov,2016-02-11 06:32:25,"Generated a line from Data as well:
DATA: I am a question sir."
captain_markov,2016-02-11 06:31:13,Computer resume my life.
captain_markov,2016-02-09 06:12:23,Captain's log stardate 44932.3 The Enterprise has moved into our new photon torpedoes for the tragedy.
captain_markov,2016-02-09 06:04:30,Captain's log Stardate 41294.5. Our destination is in orbit of a routine procedure
captain_markov,2016-02-08 06:16:53,Captain's log stardate 45129.2. We are en route to warp drive engines.
captain_markov,2016-02-08 06:16:25,Captain's log stardate 47160.1. The garbled transmission reported to be produced.
captain_markov,2016-02-07 03:12:26,Captain's log stardate 46307.2. We have assumed an incalculable scientific loss.
captain_markov,2016-02-06 22:03:23,Captain's log stardate 46317.8. At Jason's request I have failed.
captain_markov,2016-02-06 21:55:59,Captain's log stardate 45733.6. Temporary repairs to the repairs.
captain_markov,2016-02-05 17:39:00,Computer what is Lieutenant Worf?
captain_markov,2016-02-05 17:36:29,Captain's log supplemental. We have petitioned Starfleet Academy. And now the long trading relationship with Science Minister B'tardat.
captain_markov,2016-02-05 17:35:40,Captain's log stardate 47410.2. The skeleton crew have come on board. We have found the transporter repaired the new Ambassador Briam.
captain_markov,2016-02-03 22:07:21,Computer make humans laugh.
captain_markov,2016-02-03 22:04:31,Captain's log supplemental. Commander Riker has been dragged into our computer.
captain_markov,2016-02-03 21:59:32,Captain's log. We remain in this position at high warp core. We now appears to continue on Betazed. For reasons she tried to investigate.
captain_markov,2016-02-02 18:29:20,Computer remove La Forge and his lap and law pertaining to all Starfleet regulations on Beta Agni Two.
captain_markov,2016-02-02 18:26:30,Captain's log stardate 45376.3. We are no survivors. However our speed experiment modules.
captain_markov,2016-02-02 00:23:34,Computer identify type of Riker.
captain_markov,2016-02-02 00:22:58,Captain's log stardate 46915.2. The Enterprise is now returning to cure Mister Data believe it appears that he was the Borg.
captain_markov,2016-01-31 20:21:46,Computer enhance frontal lobe full spectrum.
captain_markov,2016-01-31 20:17:40,Captain's log supplemental. We await the Crystalline Entity. To cross the Q being.
captain_markov,2016-01-31 20:15:00,Computer belay that noise! Computer based on all bands Identify any anomalous variations in my appointment schedule for Darmok?
captain_markov,2016-01-31 19:47:03,@Midir_ Good idea. I'll look into it.
captain_markov,2016-01-31 19:36:33,Captain's log stardate 41386.5. It is a possible life form which was unsuccessful. Whatever scientific loss.
captain_markov,2016-01-30 21:14:06,Captain's log supplemental. Commander Data and a radically new Chief O'Brien have been recalled to map the experiment.
captain_markov,2016-01-30 19:29:43,Captain's log. Wesley Crusher has commandeered the colonists. Beginning with Vice Admiral Nechayev.
captain_markov,2016-01-30 04:31:48,Captain's log Stardate 43205.6. We have been reconstructed in orbit around Bre'el Four. Doctor Crusher is complicated.
captain_markov,2016-01-30 01:01:47,Captain's log stardate 46944.2. Commander Data's abrupt resignation is imperative.
captain_markov,2016-01-29 20:06:18,Acting Captain's log Stardate 43992.6. Admiral Hanson has repaired the second officer.
captain_markov,2016-01-29 19:57:37,Captain's log supplemental. The Enterprise has assumed an object on the Tyran particle fountain as Arbiter of an emergency distress call.
captain_markov,2016-01-29 17:53:07,Captains log supplemental. Starfleet has devastated planet in order to the Typhon Expanse. We are nearly as dispassionate about this planet
captain_markov,2016-01-29 17:15:34,Captain's log Stardate 43510.7. The Enterprise has moved to giving tomorrow's keynote address at Boraal Two
captain_markov,2016-01-29 09:15:14,Captain's log stardate 46357.4. Commander La Forge has disappeared into the Enterprise after attending a Starfleet exams.
captain_markov,2016-01-29 09:12:00,Captain's log supplemental. Unmanned probes have ceased and to avoid escalating tensions I am becoming all life forms.
captain_markov,2016-01-29 08:13:04,Captain's log stardate 45129.2. We have ceased and are still left with no consciousness. The Enterprise is certain however.
captain_markov,2016-01-29 08:11:41,Captains log. Now a child's drawing enhanced by Lieutenant Commander Riker has repaired my old friend.
captain_markov,2016-01-29 08:10:19,Captain's log supplemental. With the centuries.
captain_markov,2016-01-29 08:10:11,Captain's log. Let's go over our research while we go over there.
captain_markov,2016-01-29 08:05:18,Captain's log stardate 41309.5. We have rendezvoused with ourselves.
captain_markov,2016-01-29 07:16:45,Captain's log stardate 45349.1. The resulting dust cloud could provide a great anticipation.
captain_markov,2016-01-29 06:17:45,Captain's log supplemental. Our mission is on a medical supplies we have remained intact.
captain_markov,2016-01-29 06:17:22,Captain's log. We remain in orbit of the Romulan ship we have mystical healing powers. We have no consciousness.
captain_markov,2016-01-29 06:13:10,Captain's log stardate 42741.3. We continue tactical preparations.
captain_markov,2016-01-29 06:13:01,Captain's log. Shall we remain unchanged in orbit of the third planet.
captain_markov,2016-01-29 06:12:40,Captain's log supplemental. I've ordered to respect life to the region.
captain_markov,2016-01-29 06:12:15,Captain's log stardate 47751.2. The Enterprise has received an astonishing rate.
captain_markov,2016-01-29 06:08:10,Captain's log supplemental. We've lost forever. Our position and open treaty ended the arrival of Mab-Bu Six.
captain_markov,2016-01-29 06:05:22,Captain's log. Shall we obtained on life to be a breach of the ship.
captain_markov,2016-01-29 06:04:43,Captain's log supplemental. Gul Evek and I fear they are unable to discuss Commander Morag. We have begun delivering supplies.
captain_markov,2016-01-29 06:03:36,Captain's log supplemental. The Enterprise has been led to proceed with me.
captain_markov,2016-01-29 06:03:18,Captain's log supplemental. We have begun the Federation. Now a conspiracy. I have been destroyed the Enterprise.
captain_markov,2016-01-29 06:01:33,Captain's log stardate 42523.7. We have become an unexplored region.
captain_markov,2016-01-29 06:00:46,Captain's log supplemental. We are helpless.
captain_markov,2016-01-29 06:00:02,Captain's log stardate 45852.1. The Enterprise has entered an unusual behaviour on us.
captain_markov,2016-01-29 05:58:24,Captain's log stardate 46278.3. Both Commander La Forge Counsellor Troi Data have failed. And with no worse for him.
